# delta_L(z=0)            delta_SC                  ddelta_SC/ddelta_L
2.818220970285829300e-03 2.824663995967036101e-03 1.004577202080165321e+00
2.909805172903577857e-03 2.916674231259408501e-03 1.004726431625990735e+00
3.002850898675383292e-03 3.010166785941903456e-03 1.004878073822336848e+00
3.097357965615443742e-03 3.105142144777639501e-03 1.005032129935082619e+00
3.193326188881285849e-03 3.201600800467163666e-03 1.005188601163055084e+00
3.290755380773761722e-03 3.299543253387104969e-03 1.005347488747963425e+00
3.389645350737805710e-03 3.398970011798452262e-03 1.005508793897301079e+00
3.489995905362439609e-03 3.499881591519038437e-03 1.005672517924628639e+00
3.591806848381622237e-03 3.602278516265933206e-03 1.005838662103498260e+00
3.695077980674464982e-03 3.706161317509337749e-03 1.006007227728853648e+00
3.799809100265622974e-03 3.811530534347351562e-03 1.006178216179330231e+00
3.906000002325937803e-03 3.918386713748889250e-03 1.006351628807133691e+00
4.013650479173101922e-03 4.026730410650491976e-03 1.006527466917594094e+00
4.122760320271451340e-03 4.136562187462722306e-03 1.006705731953656313e+00
4.233329312233130928e-03 4.247882614587306094e-03 1.006886425304708288e+00
4.345357238818172048e-03 4.360692270164223672e-03 1.007069548397024672e+00
4.458843880935118784e-03 4.474991740067046919e-03 1.007255102709666783e+00
4.573789016641679334e-03 4.590781618177608436e-03 1.007443089662502622e+00
4.690192421144925503e-03 4.708062506029175864e-03 1.007633510759115225e+00
4.808053866801922406e-03 4.826835012975205785e-03 1.007826367520265887e+00
4.927373123120380727e-03 4.947099756283046545e-03 1.008021661456252049e+00
5.048149956759050497e-03 5.068857361005818518e-03 1.008219394117465528e+00
5.170384131528343863e-03 5.192108460107647261e-03 1.008419567048838728e+00
5.294075408390522437e-03 5.316853694220968762e-03 1.008622181869123668e+00
5.419223545460824000e-03 5.443093712002688989e-03 1.008827240166961126e+00
5.545828298007611686e-03 5.570829169933677605e-03 1.009034743559846570e+00
5.673889418453010626e-03 5.700060732346745596e-03 1.009244693689846706e+00
5.803406656373475206e-03 5.830789071445741101e-03 1.009457092218818408e+00
5.934379758500379735e-03 5.963014867284455178e-03 1.009671940839208304e+00
6.066808468720623869e-03 6.096738807853885334e-03 1.009889241247372338e+00
6.200692528077104450e-03 6.231961589022727566e-03 1.010108995162280587e+00
6.336031674769365164e-03 6.368683914540707036e-03 1.010331204328902555e+00
6.472825644154270482e-03 6.506906496062780931e-03 1.010555870514751264e+00
6.611074168746523469e-03 6.646630053226409984e-03 1.010782995486476210e+00
6.750776978219217433e-03 6.787855313500790189e-03 1.011012581055571680e+00
6.891933799404635630e-03 6.930583012342506066e-03 1.011244629039986576e+00
7.034544356294591266e-03 7.074813893117593011e-03 1.011479141279880922e+00
7.178608370041261906e-03 7.220548707113083609e-03 1.011716119643784939e+00
7.324125558958019533e-03 7.367788213683112986e-03 1.011955565994671957e+00
7.471095638519447898e-03 7.516533179979578705e-03 1.012197482249747260e+00
7.619518321362513461e-03 7.666784381207936150e-03 1.012441870325929472e+00
7.769393317287276619e-03 7.818542600574573953e-03 1.012688732158849358e+00
7.920720333257040904e-03 7.971808629210874741e-03 1.012938069711602385e+00
8.073499073399530851e-03 8.126583266268250227e-03 1.013189884964835308e+00
8.227729239007214659e-03 8.282867318856190764e-03 1.013444179925265365e+00
8.383410528538208853e-03 8.440661602137522479e-03 1.013700956610785076e+00
8.540542637616967830e-03 8.599966939314418468e-03 1.013960217055557500e+00
8.699125259034714078e-03 8.760784161529810987e-03 1.014221963329200227e+00
8.859158082750355837e-03 8.923114108000618216e-03 1.014486197512924459e+00
9.020640795891217423e-03 9.086957625992875265e-03 1.014752921707158473e+00
9.183573082753613420e-03 9.252315570803526512e-03 1.015022138035327481e+00
9.347954624803719512e-03 9.419188805811717913e-03 1.015293848637530028e+00
9.513785100678037385e-03 9.587578202414848150e-03 1.015568055680950987e+00
9.681064186184409545e-03 9.757484640113833763e-03 1.015844761349145031e+00
9.849791554302678512e-03 9.928909006510888702e-03 1.016123967842806453e+00
1.001996687518538418e-02 1.010185219729287098e-02 1.016405677384478734e+00
1.019158981615836748e-02 1.027631511619619964e-02 1.016689892225198344e+00
1.036466004172185117e-02 1.045229867512587063e-02 1.016976614627298492e+00
1.053917721355093588e-02 1.062980379408817733e-02 1.017265846876078683e+00
1.071514099049641552e-02 1.080883140117983032e-02 1.017557591283678731e+00
1.089255102858577816e-02 1.098938243271541104e-02 1.017851850170190975e+00
1.107140698102376808e-02 1.117145783311190854e-02 1.018148625884674363e+00
1.125170849819290449e-02 1.135505855488250226e-02 1.018447920802957318e+00
1.143345522765514162e-02 1.154018555885549802e-02 1.018749737302588443e+00
1.161664681415152701e-02 1.172683981386613006e-02 1.019054077804331548e+00
1.180128289960398133e-02 1.191502229703478299e-02 1.019360944736796171e+00
1.198736312311567652e-02 1.210473399369882408e-02 1.019670340545500098e+00
1.217488712097172278e-02 1.229597589730779816e-02 1.019982267710229262e+00
1.236385452664039153e-02 1.248874900960705858e-02 1.020296728720831991e+00
1.255426497077354389e-02 1.268305434052030556e-02 1.020613726093661411e+00
1.274611808120784326e-02 1.287889290824439925e-02 1.020933262361992444e+00
1.293941348296519071e-02 1.307626573917586299e-02 1.021255340085139629e+00
1.313415079825402433e-02 1.327517386800969312e-02 1.021579961838947836e+00
1.333032964646986736e-02 1.347561833768651240e-02 1.021907130222771798e+00
1.352794964419627016e-02 1.367760019943697891e-02 1.022236847855181763e+00
1.372701040520558045e-02 1.388112051274892345e-02 1.022569117379233949e+00
1.392751154046009167e-02 1.408618034542397091e-02 1.022903941458444876e+00
1.412945265811289819e-02 1.429278077363549393e-02 1.023241322769621764e+00
1.433283336350826484e-02 1.450092288175830468e-02 1.023581264024601811e+00
1.453765325918313436e-02 1.471060776257582248e-02 1.023923767947195307e+00
1.474391194486801213e-02 1.492183651723300031e-02 1.024268837281759659e+00
1.495160901748715694e-02 1.513461025512907732e-02 1.024616474803355493e+00
1.516074407116063325e-02 1.534893009415694287e-02 1.024966683295810643e+00
1.537131669720405609e-02 1.556479716047731721e-02 1.025319465574739297e+00
1.558332648413041088e-02 1.578221258869372257e-02 1.025674824472372126e+00
1.579677301765052694e-02 1.600117752179053277e-02 1.026032762843753332e+00
1.601165588067423109e-02 1.622169311116339330e-02 1.026393283566074288e+00
1.622797465331109884e-02 1.644376051664098171e-02 1.026756389536009006e+00
1.644572891287162178e-02 1.666738090647612580e-02 1.027122083673899233e+00
1.666491823386792928e-02 1.689255545734802411e-02 1.027490368922976849e+00
1.688554218801510687e-02 1.711928535444151578e-02 1.027861248243893355e+00
1.710760034423170275e-02 1.734757179134915894e-02 1.028234724624972340e+00
1.733109226864113644e-02 1.757741597019824020e-02 1.028610801071107472e+00
1.755601752457247935e-02 1.780881910158416126e-02 1.028989480611934848e+00
1.778237567256140891e-02 1.804178240460907467e-02 1.029370766298530748e+00
1.801016627035129797e-02 1.827630710688987747e-02 1.029754661204495214e+00
1.823938887289421398e-02 1.851239444459240602e-02 1.030141168423603260e+00
1.847004303235198416e-02 1.875004566241367243e-02 1.030530291073273652e+00
1.870212829809697261e-02 1.898926201360073840e-02 1.030922032293061452e+00
1.893564421671331197e-02 1.923004475996625828e-02 1.031316395245083672e+00
1.917059033199794774e-02 1.947239517191179381e-02 1.031713383113137983e+00
1.940696618496172421e-02 1.971631452845157284e-02 1.032112999101903794e+00
1.964477131383011999e-02 1.996180411717518588e-02 1.032515246440706580e+00
1.988400525404449004e-02 2.020886523430021064e-02 1.032920128380504954e+00
2.012466753826342575e-02 2.045749918470196604e-02 1.033327648193320680e+00
2.036675769636322672e-02 2.070770728187598664e-02 1.033737809175314659e+00
2.061027525543931288e-02 2.095949084798087725e-02 1.034150614644896882e+00
2.085521973980729998e-02 2.121285121384497430e-02 1.034566067943595513e+00
2.110159067100410984e-02 2.146778971901053268e-02 1.034984172433381477e+00
2.134938756778883076e-02 2.172430771169153729e-02 1.035404931501015202e+00
2.159860994614414692e-02 2.198240654884875411e-02 1.035828348553672340e+00
2.184925731927690393e-02 2.224208759610424302e-02 1.036254427026281899e+00
2.210132919762001352e-02 2.250335222791144396e-02 1.036683170369952611e+00
2.235482508883283870e-02 2.276620182742083998e-02 1.037114582063186630e+00
2.260974449780251208e-02 2.303063778655678462e-02 1.037548665606710108e+00
2.286608692664550066e-02 2.329666150606257702e-02 1.037985424522348765e+00
2.312385187470795619e-02 2.356427439544361846e-02 1.038424862357086642e+00
2.338303883856746729e-02 2.383347787302536602e-02 1.038866982680721751e+00
2.364364731203408287e-02 2.410427336597842363e-02 1.039311789085056947e+00
2.390567678615132877e-02 2.437666231031809794e-02 1.039759285184762794e+00
2.416912674919728665e-02 2.465064615088485844e-02 1.040209474619915975e+00
2.443399668668607208e-02 2.492622634141272719e-02 1.040662361052637763e+00
2.470028608136869142e-02 2.520340434452150724e-02 1.041117948168083895e+00
2.496799441323448859e-02 2.548218163173121553e-02 1.041576239675334525e+00
2.523712115951214086e-02 2.576255968348761805e-02 1.042037239306118801e+00
2.550766579467079673e-02 2.604453998914757484e-02 1.042500950816914296e+00
2.577962779042143951e-02 2.632812404702278286e-02 1.042967377987528588e+00
2.605300661571815710e-02 2.661331336440464490e-02 1.043436524620297901e+00
2.632780173675888444e-02 2.690010945753362748e-02 1.043908394542666596e+00
2.660401261698728051e-02 2.718851385167453394e-02 1.044382991604308364e+00
2.688163871709342220e-02 2.747852808107453804e-02 1.044860319680275929e+00
2.716067949501523721e-02 2.777015368901381009e-02 1.045340382668982437e+00
2.744113440593972525e-02 2.806339222782106013e-02 1.045823184492030489e+00
2.772300290230424180e-02 2.835824525887442604e-02 1.046308729095762224e+00
2.800628443379760482e-02 2.865471435262434419e-02 1.046797020450439542e+00
2.829097844736149642e-02 2.895280108861553181e-02 1.047288062550006948e+00
2.857708438719159041e-02 2.925250705548765318e-02 1.047781859413322358e+00
2.886460169473899912e-02 2.955383385101950644e-02 1.048278415082324111e+00
2.915352980871132454e-02 2.985678308211592302e-02 1.048777733624000508e+00
2.944386816507393520e-02 3.016135636482020210e-02 1.049279819130476188e+00
2.973561619705157588e-02 3.046755532437783742e-02 1.049784675716535443e+00
3.002877333512919689e-02 3.077538159519765948e-02 1.050292307522748159e+00
3.032333900705368526e-02 3.108483682091001121e-02 1.050802718713435224e+00
3.061931263783485707e-02 3.139592265436053076e-02 1.051315913477689490e+00
3.091669364974670639e-02 3.170864075761548051e-02 1.051831896030191116e+00
3.121548146232922677e-02 3.202299280202791643e-02 1.052350670608861449e+00
3.151567549238908778e-02 3.233898046820748995e-02 1.052872241477044168e+00
3.181727515400142176e-02 3.265660544605331062e-02 1.053396612923181763e+00
3.212027985851084039e-02 3.297586943476815691e-02 1.053923789260544641e+00
3.242468901453308960e-02 3.329677414289933246e-02 1.054453774826697332e+00
3.273050202795601410e-02 3.361932128831024436e-02 1.054986573985280618e+00
3.303771830194137532e-02 3.394351259824923694e-02 1.055522191124196985e+00
3.334633723692573271e-02 3.426934980932072605e-02 1.056060630657335908e+00
3.365635823062215065e-02 3.459683466754825965e-02 1.056601897022789061e+00
3.396778067802136425e-02 3.492596892834853861e-02 1.057145994685054990e+00
3.428060397139335441e-02 3.525675435659159085e-02 1.057692928132884624e+00
3.459482750028852749e-02 3.558919272658900290e-02 1.058242701881119352e+00
3.491045065153906141e-02 3.592328582210679855e-02 1.058795320470573786e+00
3.522747280926066815e-02 3.625903543642738924e-02 1.059350788466504767e+00
3.554589335485366236e-02 3.659644337232070832e-02 1.059909110460630854e+00
3.586571166700434216e-02 3.693551144208573334e-02 1.060470291070150450e+00
3.618692712168658510e-02 3.727624146756003398e-02 1.061034334938321555e+00
3.650953909216321513e-02 3.761863528015463309e-02 1.061601246733777870e+00
3.683354694898751530e-02 3.796269472086799546e-02 1.062171031150921596e+00
3.715895006000430323e-02 3.830842164027425945e-02 1.062743692911184867e+00
3.748574779035183935e-02 3.865581789859140471e-02 1.063319236761037345e+00
3.781393950246287466e-02 3.900488536566193432e-02 1.063897667473771680e+00
3.814352455606651038e-02 3.935562592100749768e-02 1.064478989848058443e+00
3.847450230818916933e-02 3.970804145380424366e-02 1.065063208709853271e+00
3.880687211315641399e-02 4.006213386294166234e-02 1.065650328910855649e+00
3.914063332259432038e-02 4.041790505701636782e-02 1.066240355329635792e+00
3.947578528543093518e-02 4.077535695438139207e-02 1.066833292870491112e+00
3.981232734789776073e-02 4.113449148312731118e-02 1.067429146465290968e+00
4.015025885353120522e-02 4.149531058113598014e-02 1.068027921071812436e+00
4.048957914317421330e-02 4.185781619608608395e-02 1.068629621674792363e+00
4.083028755497751516e-02 4.222201028546557211e-02 1.069234253286126535e+00
4.117238342440141668e-02 4.258789481661673371e-02 1.069841820943951749e+00
4.151586608421704155e-02 4.295547176672154244e-02 1.070452329714129736e+00
4.186073486450807984e-02 4.332474312286160867e-02 1.071065784688922884e+00
4.220698909267221743e-02 4.369571088200796538e-02 1.071682190988120897e+00
4.255462809342270419e-02 4.406837705106703140e-02 1.072301553758129522e+00
4.290365118878970707e-02 4.444274364687017531e-02 1.072923878173474010e+00
4.325405769812199624e-02 4.481881269621856845e-02 1.073549169435631612e+00
4.360584693808879780e-02 4.519658623591737978e-02 1.074177432773028684e+00
4.395901822268061254e-02 4.557606631275046283e-02 1.074808673442530838e+00
4.431357086321136701e-02 4.595725498353697702e-02 1.075442896728281639e+00
4.466950416831989845e-02 4.634015431516136374e-02 1.076080107941671971e+00
4.502681744397153685e-02 4.672476638457401243e-02 1.076720312422066783e+00
4.538550999345922904e-02 4.711109327880103059e-02 1.077363515537146821e+00
4.574558111740580080e-02 4.749913709500419579e-02 1.078009722681916083e+00
4.610703011376516419e-02 4.788889994047185183e-02 1.078658939279797835e+00
4.646985627782390660e-02 4.828038393265821071e-02 1.079311170781964258e+00
4.683405890220311563e-02 4.867359119919778543e-02 1.079966422667912873e+00
4.719963727685963506e-02 4.906852387791871273e-02 1.080624700445725006e+00
4.756659068908807714e-02 4.946518411689426742e-02 1.081286009651178714e+00
4.793491842352223808e-02 4.986357407443575696e-02 1.081950355848958711e+00
4.830461976213649977e-02 5.026369591911694634e-02 1.082617744632414114e+00
4.867569398424807792e-02 5.066555182983023542e-02 1.083288181622890090e+00
4.904814036651804904e-02 5.106914399576623076e-02 1.083961672471012161e+00
4.942195818295324478e-02 5.147447461646348366e-02 1.084638222855864864e+00
4.979714670490800049e-02 5.188154590182625370e-02 1.085317838485496678e+00
5.017370520108566795e-02 5.229036007214338255e-02 1.086000525096940672e+00
5.055163293754026677e-02 5.270091935811427319e-02 1.086686288456264249e+00
5.093092917767828853e-02 5.311322600088086432e-02 1.087375134358465667e+00
5.131159318226019561e-02 5.352728225202763035e-02 1.088067068628254974e+00
5.169362420940228076e-02 5.394309037363620440e-02 1.088762097119136962e+00
5.207702151457811734e-02 5.436065263827827287e-02 1.089460225714600661e+00
5.246178435062073819e-02 5.477997132908152267e-02 1.090161460326791509e+00
5.284791196772367639e-02 5.520104873970188564e-02 1.090865806898274393e+00
5.323540361344304001e-02 5.562388717438193630e-02 1.091573271400966938e+00
5.362425853269942033e-02 5.604848894797553882e-02 1.092283859836479687e+00
5.401447596777919635e-02 5.647485638596094759e-02 1.092997578236239997e+00
5.440605515833644990e-02 5.690299182446034720e-02 1.093714432662011182e+00
5.479899534139456158e-02 5.733289761027382525e-02 1.094434429205494386e+00
5.519329575134834798e-02 5.776457610091911832e-02 1.095157573988147170e+00
5.558895561996533147e-02 5.819802966462761518e-02 1.095883873162063260e+00
5.598597417638775942e-02 5.863326068038654526e-02 1.096613332909594174e+00
5.638435064713415157e-02 5.907027153795385566e-02 1.097345959443737362e+00
5.678408425610134008e-02 5.950906463790572865e-02 1.098081759007582869e+00
5.718517422456600996e-02 5.994964239163480535e-02 1.098820737875237707e+00
5.758761977118661418e-02 6.039200722139392852e-02 1.099562902351385540e+00
5.799142011200490721e-02 6.083616156031235178e-02 1.100308258771612202e+00
