# variances: var_g = 4.85771e-02 ;  cov_gk = 5.81613e-04 ;  var_k_correlated = 8.96469e-06 ;  var_k_uncorrelated = 4.05325e-05
# shift params: lambda_g = 1.46148e+00 ;  lambda_k_correlated = 2.44045e-02 ;  lambda_k_uncorrelated = 5.73463e-02
# ell          C_gg(ell)          C_gk(ell)          C_kk_correlated(ell)          C_kk_uncorrelated(ell)
8643    4.65123e-08    5.56762e-10    8.23755e-12    2.72879e-11
8644    4.65024e-08    5.56644e-10    8.23579e-12    2.72818e-11
8645    4.64926e-08    5.56526e-10    8.23403e-12    2.72757e-11
8646    4.64827e-08    5.56408e-10    8.23226e-12    2.72697e-11
8647    4.64728e-08    5.56290e-10    8.23050e-12    2.72636e-11
8648    4.64629e-08    5.56172e-10    8.22874e-12    2.72575e-11
8649    4.64531e-08    5.56053e-10    8.22698e-12    2.72515e-11
8650    4.64432e-08    5.55936e-10    8.22522e-12    2.72454e-11
8651    4.64333e-08    5.55818e-10    8.22346e-12    2.72394e-11
8652    4.64235e-08    5.55700e-10    8.22170e-12    2.72333e-11
8653    4.64136e-08    5.55582e-10    8.21994e-12    2.72273e-11
8654    4.64038e-08    5.55464e-10    8.21819e-12    2.72212e-11
8655    4.63939e-08    5.55346e-10    8.21643e-12    2.72152e-11
8656    4.63841e-08    5.55228e-10    8.21467e-12    2.72091e-11
8657    4.63742e-08    5.55111e-10    8.21291e-12    2.72031e-11
8658    4.63644e-08    5.54993e-10    8.21116e-12    2.71970e-11
8659    4.63545e-08    5.54875e-10    8.20940e-12    2.71910e-11
8660    4.63447e-08    5.54758e-10    8.20765e-12    2.71849e-11
8661    4.63349e-08    5.54640e-10    8.20589e-12    2.71789e-11
8662    4.63250e-08    5.54522e-10    8.20414e-12    2.71729e-11
8663    4.63152e-08    5.54405e-10    8.20239e-12    2.71668e-11
8664    4.63054e-08    5.54287e-10    8.20063e-12    2.71608e-11
8665    4.62955e-08    5.54170e-10    8.19888e-12    2.71548e-11
8666    4.62857e-08    5.54052e-10    8.19713e-12    2.71488e-11
8667    4.62759e-08    5.53935e-10    8.19538e-12    2.71427e-11
8668    4.62661e-08    5.53818e-10    8.19363e-12    2.71367e-11
8669    4.62563e-08    5.53700e-10    8.19188e-12    2.71307e-11
8670    4.62465e-08    5.53583e-10    8.19013e-12    2.71247e-11
8671    4.62367e-08    5.53466e-10    8.18838e-12    2.71187e-11
8672    4.62269e-08    5.53349e-10    8.18663e-12    2.71126e-11
8673    4.62171e-08    5.53231e-10    8.18488e-12    2.71066e-11
8674    4.62073e-08    5.53114e-10    8.18313e-12    2.71006e-11
8675    4.61975e-08    5.52997e-10    8.18139e-12    2.70946e-11
8676    4.61877e-08    5.52880e-10    8.17964e-12    2.70886e-11
8677    4.61779e-08    5.52763e-10    8.17789e-12    2.70826e-11
8678    4.61681e-08    5.52646e-10    8.17615e-12    2.70766e-11
8679    4.61583e-08    5.52529e-10    8.17440e-12    2.70706e-11
8680    4.61485e-08    5.52412e-10    8.17266e-12    2.70646e-11
8681    4.61388e-08    5.52295e-10    8.17091e-12    2.70586e-11
8682    4.61290e-08    5.52178e-10    8.16917e-12    2.70526e-11
8683    4.61192e-08    5.52061e-10    8.16743e-12    2.70466e-11
8684    4.61094e-08    5.51944e-10    8.16569e-12    2.70406e-11
8685    4.60997e-08    5.51828e-10    8.16394e-12    2.70346e-11
8686    4.60899e-08    5.51711e-10    8.16220e-12    2.70286e-11
8687    4.60801e-08    5.51594e-10    8.16046e-12    2.70226e-11
8688    4.60704e-08    5.51478e-10    8.15872e-12    2.70166e-11
8689    4.60606e-08    5.51361e-10    8.15698e-12    2.70107e-11
8690    4.60509e-08    5.51244e-10    8.15524e-12    2.70047e-11
8691    4.60411e-08    5.51128e-10    8.15350e-12    2.69987e-11
8692    4.60314e-08    5.51011e-10    8.15177e-12    2.69927e-11
8693    4.60216e-08    5.50895e-10    8.15003e-12    2.69867e-11
8694    4.60119e-08    5.50778e-10    8.14829e-12    2.69808e-11
8695    4.60022e-08    5.50662e-10    8.14655e-12    2.69748e-11
8696    4.59924e-08    5.50545e-10    8.14482e-12    2.69688e-11
8697    4.59827e-08    5.50429e-10    8.14308e-12    2.69629e-11
8698    4.59730e-08    5.50313e-10    8.14135e-12    2.69569e-11
8699    4.59632e-08    5.50196e-10    8.13961e-12    2.69509e-11
8700    4.59535e-08    5.50080e-10    8.13788e-12    2.69450e-11
8701    4.59438e-08    5.49964e-10    8.13614e-12    2.69390e-11
8702    4.59341e-08    5.49848e-10    8.13441e-12    2.69330e-11
8703    4.59244e-08    5.49731e-10    8.13268e-12    2.69271e-11
8704    4.59147e-08    5.49615e-10    8.13095e-12    2.69211e-11
8705    4.59049e-08    5.49499e-10    8.12921e-12    2.69152e-11
8706    4.58952e-08    5.49383e-10    8.12748e-12    2.69092e-11
8707    4.58855e-08    5.49267e-10    8.12575e-12    2.69033e-11
8708    4.58758e-08    5.49151e-10    8.12402e-12    2.68973e-11
8709    4.58661e-08    5.49035e-10    8.12229e-12    2.68914e-11
8710    4.58564e-08    5.48919e-10    8.12056e-12    2.68854e-11
8711    4.58468e-08    5.48803e-10    8.11884e-12    2.68795e-11
8712    4.58371e-08    5.48687e-10    8.11711e-12    2.68736e-11
8713    4.58274e-08    5.48572e-10    8.11538e-12    2.68676e-11
8714    4.58177e-08    5.48456e-10    8.11365e-12    2.68617e-11
8715    4.58080e-08    5.48340e-10    8.11193e-12    2.68557e-11
8716    4.57983e-08    5.48224e-10    8.11020e-12    2.68498e-11
8717    4.57887e-08    5.48109e-10    8.10848e-12    2.68439e-11
8718    4.57790e-08    5.47993e-10    8.10675e-12    2.68379e-11
8719    4.57693e-08    5.47877e-10    8.10503e-12    2.68320e-11
8720    4.57597e-08    5.47762e-10    8.10330e-12    2.68261e-11
8721    4.57500e-08    5.47646e-10    8.10158e-12    2.68202e-11
8722    4.57403e-08    5.47531e-10    8.09986e-12    2.68142e-11
8723    4.57307e-08    5.47415e-10    8.09813e-12    2.68083e-11
8724    4.57210e-08    5.47300e-10    8.09641e-12    2.68024e-11
8725    4.57114e-08    5.47184e-10    8.09469e-12    2.67965e-11
8726    4.57017e-08    5.47069e-10    8.09297e-12    2.67906e-11
8727    4.56921e-08    5.46954e-10    8.09125e-12    2.67847e-11
8728    4.56824e-08    5.46838e-10    8.08953e-12    2.67787e-11
8729    4.56728e-08    5.46723e-10    8.08781e-12    2.67728e-11
8730    4.56631e-08    5.46608e-10    8.08609e-12    2.67669e-11
8731    4.56535e-08    5.46492e-10    8.08437e-12    2.67610e-11
8732    4.56439e-08    5.46377e-10    8.08266e-12    2.67551e-11
8733    4.56342e-08    5.46262e-10    8.08094e-12    2.67492e-11
8734    4.56246e-08    5.46147e-10    8.07922e-12    2.67433e-11
8735    4.56150e-08    5.46032e-10    8.07751e-12    2.67374e-11
8736    4.56054e-08    5.45917e-10    8.07579e-12    2.67315e-11
8737    4.55958e-08    5.45802e-10    8.07407e-12    2.67256e-11
8738    4.55861e-08    5.45687e-10    8.07236e-12    2.67197e-11
8739    4.55765e-08    5.45572e-10    8.07065e-12    2.67138e-11
8740    4.55669e-08    5.45457e-10    8.06893e-12    2.67079e-11
8741    4.55573e-08    5.45342e-10    8.06722e-12    2.67021e-11
8742    4.55477e-08    5.45227e-10    8.06551e-12    2.66962e-11
8743    4.55381e-08    5.45112e-10    8.06379e-12    2.66903e-11
8744    4.55285e-08    5.44998e-10    8.06208e-12    2.66844e-11
8745    4.55189e-08    5.44883e-10    8.06037e-12    2.66785e-11
8746    4.55093e-08    5.44768e-10    8.05866e-12    2.66726e-11
8747    4.54997e-08    5.44653e-10    8.05695e-12    2.66668e-11
8748    4.54901e-08    5.44539e-10    8.05524e-12    2.66609e-11
8749    4.54805e-08    5.44424e-10    8.05353e-12    2.66550e-11
8750    4.54710e-08    5.44310e-10    8.05182e-12    2.66492e-11
8751    4.54614e-08    5.44195e-10    8.05011e-12    2.66433e-11
8752    4.54518e-08    5.44081e-10    8.04841e-12    2.66374e-11
8753    4.54422e-08    5.43966e-10    8.04670e-12    2.66315e-11
8754    4.54327e-08    5.43852e-10    8.04499e-12    2.66257e-11
8755    4.54231e-08    5.43737e-10    8.04329e-12    2.66198e-11
8756    4.54135e-08    5.43623e-10    8.04158e-12    2.66140e-11
8757    4.54040e-08    5.43508e-10    8.03988e-12    2.66081e-11
8758    4.53944e-08    5.43394e-10    8.03817e-12    2.66022e-11
8759    4.53848e-08    5.43280e-10    8.03647e-12    2.65964e-11
8760    4.53753e-08    5.43166e-10    8.03476e-12    2.65905e-11
8761    4.53657e-08    5.43051e-10    8.03306e-12    2.65847e-11
8762    4.53562e-08    5.42937e-10    8.03136e-12    2.65788e-11
8763    4.53466e-08    5.42823e-10    8.02966e-12    2.65730e-11
8764    4.53371e-08    5.42709e-10    8.02796e-12    2.65671e-11
8765    4.53276e-08    5.42595e-10    8.02625e-12    2.65613e-11
8766    4.53180e-08    5.42481e-10    8.02455e-12    2.65555e-11
8767    4.53085e-08    5.42367e-10    8.02285e-12    2.65496e-11
8768    4.52990e-08    5.42253e-10    8.02115e-12    2.65438e-11
8769    4.52894e-08    5.42139e-10    8.01946e-12    2.65379e-11
8770    4.52799e-08    5.42025e-10    8.01776e-12    2.65321e-11
8771    4.52704e-08    5.41911e-10    8.01606e-12    2.65263e-11
8772    4.52609e-08    5.41797e-10    8.01436e-12    2.65204e-11
8773    4.52513e-08    5.41683e-10    8.01266e-12    2.65146e-11
8774    4.52418e-08    5.41570e-10    8.01097e-12    2.65088e-11
8775    4.52323e-08    5.41456e-10    8.00927e-12    2.65030e-11
8776    4.52228e-08    5.41342e-10    8.00758e-12    2.64971e-11
8777    4.52133e-08    5.41228e-10    8.00588e-12    2.64913e-11
8778    4.52038e-08    5.41115e-10    8.00419e-12    2.64855e-11
8779    4.51943e-08    5.41001e-10    8.00249e-12    2.64797e-11
8780    4.51848e-08    5.40888e-10    8.00080e-12    2.64739e-11
8781    4.51753e-08    5.40774e-10    7.99911e-12    2.64680e-11
8782    4.51658e-08    5.40660e-10    7.99741e-12    2.64622e-11
8783    4.51563e-08    5.40547e-10    7.99572e-12    2.64564e-11
8784    4.51468e-08    5.40434e-10    7.99403e-12    2.64506e-11
8785    4.51373e-08    5.40320e-10    7.99234e-12    2.64448e-11
8786    4.51278e-08    5.40207e-10    7.99065e-12    2.64390e-11
8787    4.51184e-08    5.40093e-10    7.98896e-12    2.64332e-11
8788    4.51089e-08    5.39980e-10    7.98727e-12    2.64274e-11
8789    4.50994e-08    5.39867e-10    7.98558e-12    2.64216e-11
8790    4.50899e-08    5.39753e-10    7.98389e-12    2.64158e-11
8791    4.50805e-08    5.39640e-10    7.98220e-12    2.64100e-11
8792    4.50710e-08    5.39527e-10    7.98052e-12    2.64042e-11
8793    4.50615e-08    5.39414e-10    7.97883e-12    2.63984e-11
8794    4.50521e-08    5.39301e-10    7.97714e-12    2.63926e-11
8795    4.50426e-08    5.39188e-10    7.97546e-12    2.63868e-11
8796    4.50332e-08    5.39075e-10    7.97377e-12    2.63810e-11
8797    4.50237e-08    5.38962e-10    7.97209e-12    2.63752e-11
8798    4.50143e-08    5.38849e-10    7.97040e-12    2.63694e-11
8799    4.50048e-08    5.38736e-10    7.96872e-12    2.63637e-11
8800    4.49954e-08    5.38623e-10    7.96703e-12    2.63579e-11
8801    4.49859e-08    5.38510e-10    7.96535e-12    2.63521e-11
8802    4.49765e-08    5.38397e-10    7.96367e-12    2.63463e-11
8803    4.49671e-08    5.38284e-10    7.96199e-12    2.63405e-11
8804    4.49576e-08    5.38171e-10    7.96030e-12    2.63348e-11
8805    4.49482e-08    5.38059e-10    7.95862e-12    2.63290e-11
8806    4.49388e-08    5.37946e-10    7.95694e-12    2.63232e-11
8807    4.49294e-08    5.37833e-10    7.95526e-12    2.63175e-11
8808    4.49199e-08    5.37720e-10    7.95358e-12    2.63117e-11
8809    4.49105e-08    5.37608e-10    7.95190e-12    2.63059e-11
8810    4.49011e-08    5.37495e-10    7.95023e-12    2.63002e-11
8811    4.48917e-08    5.37383e-10    7.94855e-12    2.62944e-11
8812    4.48823e-08    5.37270e-10    7.94687e-12    2.62886e-11
8813    4.48729e-08    5.37158e-10    7.94519e-12    2.62829e-11
8814    4.48635e-08    5.37045e-10    7.94352e-12    2.62771e-11
8815    4.48541e-08    5.36933e-10    7.94184e-12    2.62714e-11
8816    4.48447e-08    5.36820e-10    7.94016e-12    2.62656e-11
8817    4.48353e-08    5.36708e-10    7.93849e-12    2.62599e-11
8818    4.48259e-08    5.36595e-10    7.93681e-12    2.62541e-11
8819    4.48165e-08    5.36483e-10    7.93514e-12    2.62484e-11
8820    4.48071e-08    5.36371e-10    7.93347e-12    2.62426e-11
8821    4.47977e-08    5.36259e-10    7.93179e-12    2.62369e-11
8822    4.47883e-08    5.36146e-10    7.93012e-12    2.62311e-11
8823    4.47789e-08    5.36034e-10    7.92845e-12    2.62254e-11
8824    4.47695e-08    5.35922e-10    7.92678e-12    2.62197e-11
8825    4.47602e-08    5.35810e-10    7.92511e-12    2.62139e-11
8826    4.47508e-08    5.35698e-10    7.92343e-12    2.62082e-11
8827    4.47414e-08    5.35586e-10    7.92176e-12    2.62025e-11
8828    4.47321e-08    5.35474e-10    7.92009e-12    2.61967e-11
8829    4.47227e-08    5.35362e-10    7.91843e-12    2.61910e-11
8830    4.47133e-08    5.35250e-10    7.91676e-12    2.61853e-11
8831    4.47040e-08    5.35138e-10    7.91509e-12    2.61795e-11
8832    4.46946e-08    5.35026e-10    7.91342e-12    2.61738e-11
8833    4.46853e-08    5.34914e-10    7.91175e-12    2.61681e-11
8834    4.46759e-08    5.34802e-10    7.91009e-12    2.61624e-11
8835    4.46666e-08    5.34691e-10    7.90842e-12    2.61566e-11
8836    4.46572e-08    5.34579e-10    7.90675e-12    2.61509e-11
8837    4.46479e-08    5.34467e-10    7.90509e-12    2.61452e-11
8838    4.46385e-08    5.34355e-10    7.90342e-12    2.61395e-11
8839    4.46292e-08    5.34244e-10    7.90176e-12    2.61338e-11
8840    4.46199e-08    5.34132e-10    7.90010e-12    2.61281e-11
8841    4.46105e-08    5.34021e-10    7.89843e-12    2.61224e-11
8842    4.46012e-08    5.33909e-10    7.89677e-12    2.61167e-11
8843    4.45919e-08    5.33797e-10    7.89511e-12    2.61110e-11
8844    4.45825e-08    5.33686e-10    7.89345e-12    2.61052e-11
8845    4.45732e-08    5.33574e-10    7.89178e-12    2.60995e-11
8846    4.45639e-08    5.33463e-10    7.89012e-12    2.60938e-11
8847    4.45546e-08    5.33352e-10    7.88846e-12    2.60881e-11
8848    4.45453e-08    5.33240e-10    7.88680e-12    2.60824e-11
8849    4.45360e-08    5.33129e-10    7.88514e-12    2.60768e-11
8850    4.45267e-08    5.33018e-10    7.88349e-12    2.60711e-11
8851    4.45174e-08    5.32906e-10    7.88183e-12    2.60654e-11
8852    4.45081e-08    5.32795e-10    7.88017e-12    2.60597e-11
8853    4.44988e-08    5.32684e-10    7.87851e-12    2.60540e-11
8854    4.44895e-08    5.32573e-10    7.87685e-12    2.60483e-11
8855    4.44802e-08    5.32462e-10    7.87520e-12    2.60426e-11
8856    4.44709e-08    5.32350e-10    7.87354e-12    2.60369e-11
8857    4.44616e-08    5.32239e-10    7.87189e-12    2.60313e-11
8858    4.44523e-08    5.32128e-10    7.87023e-12    2.60256e-11
8859    4.44430e-08    5.32017e-10    7.86858e-12    2.60199e-11
8860    4.44337e-08    5.31906e-10    7.86692e-12    2.60142e-11
8861    4.44244e-08    5.31795e-10    7.86527e-12    2.60085e-11
8862    4.44152e-08    5.31684e-10    7.86362e-12    2.60029e-11
8863    4.44059e-08    5.31574e-10    7.86196e-12    2.59972e-11
8864    4.43966e-08    5.31463e-10    7.86031e-12    2.59915e-11
8865    4.43874e-08    5.31352e-10    7.85866e-12    2.59859e-11
8866    4.43781e-08    5.31241e-10    7.85701e-12    2.59802e-11
8867    4.43688e-08    5.31130e-10    7.85536e-12    2.59745e-11
8868    4.43596e-08    5.31020e-10    7.85371e-12    2.59689e-11
8869    4.43503e-08    5.30909e-10    7.85206e-12    2.59632e-11
8870    4.43411e-08    5.30798e-10    7.85041e-12    2.59576e-11
8871    4.43318e-08    5.30688e-10    7.84876e-12    2.59519e-11
8872    4.43226e-08    5.30577e-10    7.84711e-12    2.59462e-11
8873    4.43133e-08    5.30466e-10    7.84546e-12    2.59406e-11
8874    4.43041e-08    5.30356e-10    7.84382e-12    2.59349e-11
8875    4.42948e-08    5.30245e-10    7.84217e-12    2.59293e-11
8876    4.42856e-08    5.30135e-10    7.84052e-12    2.59236e-11
8877    4.42764e-08    5.30024e-10    7.83888e-12    2.59180e-11
8878    4.42671e-08    5.29914e-10    7.83723e-12    2.59123e-11
8879    4.42579e-08    5.29804e-10    7.83559e-12    2.59067e-11
8880    4.42487e-08    5.29693e-10    7.83394e-12    2.59011e-11
8881    4.42394e-08    5.29583e-10    7.83230e-12    2.58954e-11
8882    4.42302e-08    5.29473e-10    7.83065e-12    2.58898e-11
8883    4.42210e-08    5.29362e-10    7.82901e-12    2.58842e-11
8884    4.42118e-08    5.29252e-10    7.82737e-12    2.58785e-11
8885    4.42026e-08    5.29142e-10    7.82573e-12    2.58729e-11
8886    4.41934e-08    5.29032e-10    7.82409e-12    2.58673e-11
8887    4.41841e-08    5.28922e-10    7.82244e-12    2.58616e-11
8888    4.41749e-08    5.28812e-10    7.82080e-12    2.58560e-11
8889    4.41657e-08    5.28702e-10    7.81916e-12    2.58504e-11
8890    4.41565e-08    5.28592e-10    7.81752e-12    2.58447e-11
8891    4.41473e-08    5.28482e-10    7.81589e-12    2.58391e-11
8892    4.41381e-08    5.28372e-10    7.81425e-12    2.58335e-11
8893    4.41289e-08    5.28262e-10    7.81261e-12    2.58279e-11
8894    4.41198e-08    5.28152e-10    7.81097e-12    2.58223e-11
8895    4.41106e-08    5.28042e-10    7.80933e-12    2.58167e-11
8896    4.41014e-08    5.27932e-10    7.80770e-12    2.58110e-11
8897    4.40922e-08    5.27822e-10    7.80606e-12    2.58054e-11
8898    4.40830e-08    5.27712e-10    7.80442e-12    2.57998e-11
8899    4.40738e-08    5.27603e-10    7.80279e-12    2.57942e-11
8900    4.40647e-08    5.27493e-10    7.80115e-12    2.57886e-11
8901    4.40555e-08    5.27383e-10    7.79952e-12    2.57830e-11
8902    4.40463e-08    5.27274e-10    7.79789e-12    2.57774e-11
8903    4.40372e-08    5.27164e-10    7.79625e-12    2.57718e-11
8904    4.40280e-08    5.27054e-10    7.79462e-12    2.57662e-11
8905    4.40188e-08    5.26945e-10    7.79299e-12    2.57606e-11
8906    4.40097e-08    5.26835e-10    7.79136e-12    2.57550e-11
8907    4.40005e-08    5.26726e-10    7.78972e-12    2.57494e-11
8908    4.39914e-08    5.26616e-10    7.78809e-12    2.57438e-11
8909    4.39822e-08    5.26507e-10    7.78646e-12    2.57382e-11
8910    4.39731e-08    5.26398e-10    7.78483e-12    2.57326e-11
8911    4.39639e-08    5.26288e-10    7.78320e-12    2.57270e-11
8912    4.39548e-08    5.26179e-10    7.78157e-12    2.57214e-11
8913    4.39456e-08    5.26070e-10    7.77995e-12    2.57159e-11
8914    4.39365e-08    5.25960e-10    7.77832e-12    2.57103e-11
8915    4.39274e-08    5.25851e-10    7.77669e-12    2.57047e-11
8916    4.39182e-08    5.25742e-10    7.77506e-12    2.56991e-11
8917    4.39091e-08    5.25633e-10    7.77344e-12    2.56935e-11
8918    4.39000e-08    5.25524e-10    7.77181e-12    2.56880e-11
8919    4.38909e-08    5.25414e-10    7.77018e-12    2.56824e-11
8920    4.38817e-08    5.25305e-10    7.76856e-12    2.56768e-11
8921    4.38726e-08    5.25196e-10    7.76693e-12    2.56712e-11
8922    4.38635e-08    5.25087e-10    7.76531e-12    2.56657e-11
8923    4.38544e-08    5.24978e-10    7.76368e-12    2.56601e-11
8924    4.38453e-08    5.24869e-10    7.76206e-12    2.56545e-11
8925    4.38362e-08    5.24760e-10    7.76044e-12    2.56490e-11
8926    4.38271e-08    5.24652e-10    7.75882e-12    2.56434e-11
8927    4.38180e-08    5.24543e-10    7.75719e-12    2.56379e-11
8928    4.38088e-08    5.24434e-10    7.75557e-12    2.56323e-11
8929    4.37998e-08    5.24325e-10    7.75395e-12    2.56267e-11
8930    4.37907e-08    5.24216e-10    7.75233e-12    2.56212e-11
8931    4.37816e-08    5.24108e-10    7.75071e-12    2.56156e-11
8932    4.37725e-08    5.23999e-10    7.74909e-12    2.56101e-11
8933    4.37634e-08    5.23890e-10    7.74747e-12    2.56045e-11
8934    4.37543e-08    5.23781e-10    7.74585e-12    2.55990e-11
8935    4.37452e-08    5.23673e-10    7.74424e-12    2.55934e-11
8936    4.37361e-08    5.23564e-10    7.74262e-12    2.55879e-11
8937    4.37271e-08    5.23456e-10    7.74100e-12    2.55823e-11
8938    4.37180e-08    5.23347e-10    7.73938e-12    2.55768e-11
8939    4.37089e-08    5.23239e-10    7.73777e-12    2.55712e-11
8940    4.36998e-08    5.23130e-10    7.73615e-12    2.55657e-11
8941    4.36908e-08    5.23022e-10    7.73454e-12    2.55602e-11
